outer_fold,round_name,prescreen_recipe_id,inner_oof_business_score,inner_oof_optimal_k,inner_oof_f1_score,inner_oof_roc_auc_score,inner_oof_n_predictions,inner_oof_selected_rate,selected_features_text,feature_size,prescreen_name,base_model_family,model_spec_id,inner_fold_count,expected_inner_oof_predictions,missing_inner_oof_predictions,expected_inner_fold_count,missing_inner_fold_count,manifest_checked,feature_recipe_id,pipeline_recipe_id,prescreen_methods,rank_aggregation,model_kind,model_params,feature_penalty,gross_score,inner_oof_tp_at_optimal_k,inner_oof_fp_at_optimal_k,baseline_select_all_capped_features_0_business_score,baseline_select_all_capped_features_1_business_score,baseline_select_all_illegal_full_features_0_business_score,baseline_select_all_illegal_full_features_1_business_score,beats_baseline_select_all_capped_features_0,beats_baseline_select_all_capped_features_1,beats_baseline_select_all_illegal_full_features_0,beats_baseline_select_all_illegal_full_features_1,inner_selection_rank
3,round1_prescreen_feature_screen,ps_mean_0007,4548.0,999.6,0.4792622223515208,0.6639850996274907,4000,0.2499,"var_175,var_190,var_214,var_254,var_341,var_379",6,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_006,ps_mean_0007__k_006__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1200.0,5748.0,716.4,283.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,1
3,round1_prescreen_feature_screen,ps_mean_0012,4434.0,998.4,0.44733542840095203,0.6215578139453486,4000,0.2496,"var_159,var_175,var_254",3,pair__mutual_info+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0012__k_003,ps_mean_0012__k_003__extra_trees_small_deep02,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,5034.0,668.4,330.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,2
3,round1_prescreen_feature_screen,ps_mean_0007,4420.0,997.4,0.46447510440286893,0.6455317882947074,4000,0.24935000000000002,"var_175,var_214,var_254,var_341,var_379",5,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_005,ps_mean_0007__k_005__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,5420.0,693.8,303.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,3
3,round1_prescreen_feature_screen,ps_mean_0012,4403.0,998.2,0.4549397288385172,0.632726243156079,4000,0.24955,"var_10,var_159,var_175,var_254",4,pair__mutual_info+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0012__k_004,ps_mean_0012__k_004__extra_trees_small_deep02,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,5203.0,679.6,318.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,4
3,round1_prescreen_feature_screen,ps_mean_0007,4397.0,999.0,0.49031597910885993,0.6864343608590214,4000,0.24975,"var_175,var_190,var_214,var_254,var_261,var_341,var_379,var_482",8,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_008,ps_mean_0007__k_008__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1600.0,5997.0,732.8,266.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,5
3,round1_prescreen_feature_screen,ps_mean_0007,4394.0,999.4,0.48133779264214044,0.6726914422860572,4000,0.24985,"var_175,var_190,var_214,var_254,var_261,var_341,var_379",7,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_007,ps_mean_0007__k_007__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1400.0,5794.0,719.4,280.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,6
3,round1_prescreen_feature_screen,ps_mean_0005,4358.0,997.0,0.4796617643834279,0.6731435785894647,4000,0.24924999999999997,"var_175,var_190,var_214,var_226,var_254,var_341,var_379",7,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_007,ps_mean_0005__k_007__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1400.0,5758.0,716.2,280.8,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,7
3,round1_prescreen_feature_screen,ps_mean_0005,4342.0,998.2,0.4699942598893826,0.6529634490862273,4000,0.24955,"var_175,var_190,var_214,var_226,var_254,var_379",6,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_006,ps_mean_0005__k_006__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1200.0,5542.0,702.2,296.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,8
3,round1_prescreen_feature_screen,ps_mean_0005,4340.0,998.4,0.46099806136474547,0.6387533438335959,4000,0.2496,"var_175,var_190,var_214,var_254,var_379",5,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_005,ps_mean_0005__k_005__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,5340.0,688.8,309.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,9
3,round1_prescreen_feature_screen,ps_mean_0013,4317.0,997.6,0.45995203339934987,0.6397383934598365,4000,0.24939999999999998,"var_159,var_175,var_226,var_254,var_415",5,pair__mutual_info+ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0013__k_005,ps_mean_0013__k_005__extra_trees_small_deep02,"[""mutual_info"", ""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,5317.0,687.0,310.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,10
3,round1_prescreen_feature_screen,ps_mean_0012,4300.0,997.4,0.4590977202027136,0.6438908222705568,4000,0.24935000000000002,"var_10,var_159,var_175,var_223,var_254",5,pair__mutual_info+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0012__k_005,ps_mean_0012__k_005__extra_trees_small_deep02,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,5300.0,685.8,311.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,11
3,round1_prescreen_feature_screen,ps_mean_0013,4241.0,992.0,0.4653444346102935,0.6501875046876172,4000,0.248,"var_159,var_175,var_190,var_226,var_254,var_415",6,pair__mutual_info+ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0013__k_006,ps_mean_0013__k_006__extra_trees_small_deep02,"[""mutual_info"", ""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1200.0,5441.0,693.4,298.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,12
3,round1_prescreen_feature_screen,ps_mean_0005,4234.0,999.2,0.4831099986460948,0.6856199904997625,4000,0.24980000000000002,"var_116,var_175,var_190,var_214,var_226,var_254,var_341,var_379",8,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_008,ps_mean_0005__k_008__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1600.0,5834.0,722.0,277.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,13
3,round1_prescreen_feature_screen,ps_mean_0005,4220.0,998.8,0.4468227424749164,0.625356633915848,4000,0.24969999999999998,"var_175,var_214,var_254,var_379",4,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_004,ps_mean_0005__k_004__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,5020.0,667.6,331.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,14
3,round1_prescreen_feature_screen,ps_mean_0007,4206.0,999.0,0.43724928700308485,0.6168725968149203,4000,0.24975,"var_175,var_214,var_254",3,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_003,ps_mean_0007__k_003__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4806.0,653.4,345.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,15
3,round1_prescreen_feature_screen,ps_mean_0007,4195.0,996.4,0.4901606873424579,0.6907389684742118,4000,0.24910000000000002,"var_175,var_190,var_214,var_254,var_261,var_341,var_379,var_389,var_482",9,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_009,ps_mean_0007__k_009__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1800.0,5995.0,731.8,264.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,16
3,round1_prescreen_feature_screen,ps_mean_0067,4156.0,998.0,0.4528736470738304,0.6393174579364483,4000,0.2495,"var_175,var_190,var_254,var_328,var_389",5,triple__abs_corr+lightgbm_gain+ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0067__k_005,ps_mean_0067__k_005__extra_trees_small_deep02,"[""abs_corr"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,5156.0,676.4,321.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,17
3,round1_prescreen_feature_screen,ps_mean_0013,4153.0,997.8,0.4705333603368427,0.6560583514587865,4000,0.24945,"var_159,var_175,var_190,var_214,var_226,var_254,var_415",7,pair__mutual_info+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0013__k_007,ps_mean_0013__k_007__xgboost_classifier_deep03,"[""mutual_info"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,5553.0,702.8,295.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,18
3,round1_prescreen_feature_screen,ps_mean_0012,4143.0,996.6,0.46108360805905235,0.6505029375734394,4000,0.24914999999999998,"var_10,var_159,var_175,var_223,var_226,var_254",6,pair__mutual_info+lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0012__k_006,ps_mean_0012__k_006__extra_trees_small_deep02,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1200.0,5343.0,688.4,308.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,19
3,round1_prescreen_feature_screen,ps_mean_0007,4132.0,998.6,0.4250458145865945,0.5963052826320657,4000,0.24965,"var_175,var_254",2,single__sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0007__k_002,ps_mean_0007__k_002__extra_trees_small_deep02,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,4532.0,635.0,363.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,20
3,round1_prescreen_feature_screen,ps_mean_0005,4109.0,999.8,0.4864549725806217,0.6946476411910298,4000,0.24994999999999998,"var_116,var_159,var_175,var_190,var_214,var_226,var_254,var_341,var_379",9,single__lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0005__k_009,ps_mean_0005__k_009__xgboost_classifier_deep03,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1800.0,5909.0,727.2,272.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,21
3,round1_prescreen_feature_screen,ps_mean_0067,4083.0,998.6,0.44065436597996677,0.6230766269156729,4000,0.24965,"var_175,var_190,var_254,var_389",4,triple__abs_corr+lightgbm_gain+ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0067__k_004,ps_mean_0067__k_004__extra_trees_small_deep02,"[""abs_corr"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4883.0,658.4,340.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,22
3,round1_prescreen_feature_screen,ps_mean_0014,4063.0,997.4,0.47534987318767696,0.6645686392159804,4000,0.24935000000000002,"var_175,var_190,var_214,var_223,var_226,var_254,var_308,var_379",8,pair__mutual_info+sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0014__k_008,ps_mean_0014__k_008__extra_trees_small_deep02,"[""mutual_info"", ""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1600.0,5663.0,710.0,287.4,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,23
3,round1_prescreen_feature_screen,ps_mean_0005,4063.0,998.2,0.4308055137161477,0.601886347158679,4000,0.24955,"var_175,var_214,var_379",3,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_003,ps_mean_0005__k_003__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4663.0,643.6,354.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,24
3,round1_prescreen_feature_screen,ps_mean_0006,4054.0,998.4,0.4660434749359653,0.6598756218905473,4000,0.2496,"var_116,var_190,var_214,var_226,var_254,var_341,var_379",7,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_007,ps_mean_0006__k_007__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1400.0,5454.0,696.4,302.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,25
3,round1_prescreen_feature_screen,ps_mean_0041,4053.0,996.8,0.4391734421652179,0.6222364309107727,4000,0.2492,"var_175,var_223,var_254,var_308",4,triple__mutual_info+abs_corr+sparse_gam_spam,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0041__k_004,ps_mean_0041__k_004__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr"", ""sparse_gam_spam""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4853.0,655.8,341.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,26
3,round1_prescreen_feature_screen,ps_mean_0007,4024.0,996.6,0.4915050167224081,0.7012585564639117,4000,0.24914999999999998,"var_175,var_190,var_214,var_226,var_254,var_261,var_341,var_379,var_389,var_482",10,single__sparse_gam_spam,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0007__k_010,ps_mean_0007__k_010__xgboost_classifier_deep03,"[""sparse_gam_spam""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",2000.0,6024.0,733.8,262.8,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,27
3,round1_prescreen_feature_screen,ps_mean_0052,4012.0,997.4,0.47321051212304643,0.6658202205055126,4000,0.24935000000000002,"var_159,var_175,var_190,var_214,var_223,var_226,var_254,var_379",8,triple__mutual_info+lightgbm_gain+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0052__k_008,ps_mean_0052__k_008__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5612.0,706.6,290.8,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,28
3,round1_prescreen_feature_screen,ps_mean_0003,3977.0,996.6,0.4448011243499397,0.6225257881447035,4000,0.24914999999999998,"var_198,var_31,var_328,var_344,var_389",5,single__logistic_l1,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0003__k_005,ps_mean_0003__k_005__extra_trees_small_deep02,"[""logistic_l1""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,4977.0,664.0,332.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,29
3,round1_prescreen_feature_screen,ps_mean_0013,3957.0,997.6,0.47059377085716275,0.6636666166654166,4000,0.24939999999999998,"var_159,var_175,var_190,var_214,var_226,var_254,var_308,var_415",8,pair__mutual_info+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0013__k_008,ps_mean_0013__k_008__xgboost_classifier_deep03,"[""mutual_info"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5557.0,703.0,294.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,30
3,round1_prescreen_feature_screen,ps_mean_0012,3943.0,997.2,0.4610234107954446,0.657329483237081,4000,0.2493,"var_10,var_159,var_175,var_190,var_223,var_226,var_254",7,pair__mutual_info+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0012__k_007,ps_mean_0012__k_007__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,5343.0,688.6,308.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,31
3,round1_prescreen_feature_screen,ps_mean_0005,3919.0,999.6,0.4868879307643059,0.696918347958699,4000,0.2499,"var_116,var_159,var_175,var_190,var_214,var_226,var_254,var_261,var_341,var_379",10,single__lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0005__k_010,ps_mean_0005__k_010__xgboost_classifier_deep03,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",2000.0,5919.0,727.8,271.8,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,32
3,round1_prescreen_feature_screen,ps_mean_0006,3909.0,998.0,0.43290969899665555,0.6144653616340409,4000,0.2495,"var_190,var_214,var_226,var_379",4,single__ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0006__k_004,ps_mean_0006__k_004__extra_trees_small_deep02,"[""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4709.0,646.6,351.4,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,33
3,round1_prescreen_feature_screen,ps_mean_0019,3906.0,988.4,0.4593787536181547,0.6465235880897022,4000,0.24710000000000001,"var_175,var_190,var_198,var_254,var_328,var_344,var_389",7,pair__abs_corr+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0019__k_007,ps_mean_0019__k_007__xgboost_classifier_deep03,"[""abs_corr"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1400.0,5306.0,683.2,305.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,34
3,round1_prescreen_feature_screen,ps_mean_0005,3895.0,995.0,0.41410263496812727,0.581833545838646,4000,0.24874999999999997,"var_214,var_379",2,single__lightgbm_gain,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0005__k_002,ps_mean_0005__k_002__extra_trees_small_deep02,"[""lightgbm_gain""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,4295.0,618.0,377.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,35
3,round1_prescreen_feature_screen,ps_mean_0015,3880.0,998.6,0.41380732697706524,0.5746824920623015,4000,0.24965,"var_190,var_254",2,pair__mutual_info+lambdamart,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0015__k_002,ps_mean_0015__k_002__extra_trees_small_deep02,"[""mutual_info"", ""lambdamart""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",400.0,4280.0,618.2,380.4,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,36
3,round1_prescreen_feature_screen,ps_mean_0019,3873.0,996.4,0.44008781362207694,0.6216090152253806,4000,0.24910000000000002,"var_175,var_190,var_198,var_254,var_389",5,pair__abs_corr+ebm,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0019__k_005,ps_mean_0019__k_005__extra_trees_small_deep02,"[""abs_corr"", ""ebm""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",1000.0,4873.0,657.0,339.4,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,37
3,round1_prescreen_feature_screen,ps_mean_0009,3872.0,997.6,0.4311761707086156,0.6130369759243981,4000,0.24939999999999998,"var_10,var_175,var_223,var_254",4,pair__mutual_info+abs_corr,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_004,ps_mean_0009__k_004__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4672.0,644.0,353.6,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,38
3,round1_prescreen_feature_screen,ps_mean_0009,3864.0,996.0,0.4218384194691088,0.5982142053551339,4000,0.24900000000000003,"var_10,var_223,var_254",3,pair__mutual_info+abs_corr,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0009__k_003,ps_mean_0009__k_003__extra_trees_small_deep02,"[""mutual_info"", ""abs_corr""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",600.0,4464.0,629.6,366.4,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,39
3,round1_prescreen_feature_screen,ps_mean_0019,3854.0,996.2,0.4481315827628272,0.6335988399709993,4000,0.24905,"var_175,var_190,var_198,var_254,var_344,var_389",6,pair__abs_corr+ebm,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0019__k_006,ps_mean_0019__k_006__xgboost_classifier_deep03,"[""abs_corr"", ""ebm""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1200.0,5054.0,669.0,327.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,40
3,round1_prescreen_feature_screen,ps_mean_0012,3852.0,997.0,0.4659042228919529,0.6642089302232556,4000,0.24925000000000003,"var_10,var_159,var_175,var_190,var_214,var_223,var_226,var_254",8,pair__mutual_info+lightgbm_gain,xgboost_classifier,xgboost_classifier_deep03,5,4000,0,5,0,True,ps_mean_0012__k_008,ps_mean_0012__k_008__xgboost_classifier_deep03,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",1600.0,5452.0,695.8,301.2,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,41
3,round1_prescreen_feature_screen,ps_mean_0003,3847.0,997.2,0.4300203145759781,0.6030246506162654,4000,0.2493,"var_198,var_31,var_344,var_389",4,single__logistic_l1,extra_trees_small,extra_trees_small_deep02,5,4000,0,5,0,True,ps_mean_0003__k_004,ps_mean_0003__k_004__extra_trees_small_deep02,"[""logistic_l1""]",mean_rank_score,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",800.0,4647.0,642.2,355.0,2350.0,2150.0,9850.0,9650.0,1.0,1.0,0.0,0.0,42
